,TP9,AF7,AF8,TP10,Right AUX,timestamps
209,24.414062,37.109375,17.578125,28.320312,32.714844,0.839922
210,19.531250,28.320312,45.898438,25.878906,31.738281,0.843828
211,26.855469,26.855469,45.898438,35.644531,23.437500,0.847734
212,28.320312,28.808594,28.320312,41.015625,23.925781,0.851640
213,27.832031,22.460938,36.621094,38.085938,22.460938,0.855547
214,31.738281,24.902344,28.320312,17.089844,30.761719,0.859453
215,17.578125,18.554688,11.230469,12.695312,48.828125,0.863359
216,18.554688,17.578125,24.414062,18.066406,57.128906,0.845641
217,27.832031,24.902344,37.109375,9.277344,43.457031,0.849547
218,17.578125,24.902344,44.921875,18.066406,45.410156,0.853454
219,17.578125,36.621094,33.203125,30.273438,60.546875,0.857360
220,22.949219,36.621094,25.878906,19.042969,47.363281,0.861266
221,20.507812,29.296875,38.574219,19.042969,43.457031,0.865172
222,25.878906,27.343750,47.851562,28.320312,24.902344,0.869079
223,29.296875,25.878906,34.179688,31.250000,18.066406,0.872985
224,18.554688,26.367188,26.367188,23.437500,47.851562,0.876891
225,9.765625,26.855469,37.109375,8.789062,69.335938,0.880797
226,12.207031,22.949219,30.273438,7.812500,66.894531,0.884704
227,18.554688,19.042969,15.625000,13.671875,24.902344,0.888610
228,23.925781,23.925781,30.761719,20.507812,3.906250,0.900072
229,22.949219,39.062500,29.785156,22.460938,28.320312,0.903979
230,20.019531,40.527344,15.136719,17.089844,38.574219,0.907885
231,26.367188,24.902344,35.156250,20.507812,9.765625,0.911791
232,24.414062,27.832031,41.503906,34.179688,-4.882812,0.915697
233,15.136719,46.875000,20.996094,31.738281,-4.882812,0.919604
234,7.324219,55.175781,19.531250,3.417969,5.859375,0.923510
235,-2.929688,54.199219,40.527344,-20.996094,2.441406,0.927416
236,-3.417969,61.035156,44.433594,-21.484375,-17.089844,0.931322
237,-0.976562,58.593750,36.132812,-21.972656,9.765625,0.935229
238,-21.484375,52.246094,26.855469,-35.644531,-12.207031,0.939135
239,-26.855469,62.500000,20.996094,-43.945312,15.136719,0.943041
240,-23.925781,78.613281,29.785156,-33.203125,35.156250,0.940658
241,-43.945312,75.195312,24.902344,-44.921875,16.113281,0.944564
242,-62.988281,61.035156,-4.394531,-76.660156,11.230469,0.948470
243,-71.777344,61.523438,2.929688,-84.960938,-29.785156,0.952377
244,-74.218750,72.753906,22.460938,-71.289062,-14.648438,0.956283
245,-76.660156,76.171875,32.714844,-74.707031,-7.812500,0.960189
246,-89.843750,60.058594,47.851562,-93.261719,-4.394531,0.964095
247,-115.722656,57.617188,47.851562,-113.281250,25.878906,0.968002
248,-119.628906,79.589844,56.640625,-113.769531,14.160156,0.971908
249,-111.328125,94.238281,28.808594,-107.910156,14.160156,0.975814
250,-130.859375,79.101562,13.183594,-133.300781,28.320312,0.979720
251,-144.531250,74.707031,35.644531,-140.625000,52.246094,0.983627
252,-141.113281,85.449219,31.738281,-141.113281,40.527344,1.000494
253,-130.371094,83.496094,47.851562,-137.695312,38.574219,1.004400
254,-115.722656,74.707031,64.941406,-127.929688,26.855469,1.008306
255,-120.117188,66.894531,74.218750,-121.093750,8.789062,1.012213
256,-105.468750,68.847656,36.132812,-96.679688,-0.488281,1.016119
257,-75.683594,65.917969,13.671875,-85.937500,-12.207031,1.020025
258,-86.425781,45.410156,52.246094,-91.796875,-0.976562,1.023931
259,-92.285156,53.222656,60.546875,-80.078125,4.882812,1.027838
260,-67.382812,66.894531,33.691406,-62.011719,49.316406,1.031744
261,-55.664062,48.339844,29.785156,-43.945312,34.667969,1.035650
262,-47.851562,35.156250,40.527344,-30.273438,1.464844,1.039556
263,-27.343750,36.621094,33.203125,-12.207031,13.183594,1.043463
264,1.953125,36.621094,59.082031,6.347656,34.179688,1.040478
265,10.253906,34.179688,47.851562,20.507812,19.042969,1.044385
266,4.882812,16.113281,24.414062,22.949219,17.089844,1.048291
267,20.507812,7.812500,44.433594,27.832031,-11.230469,1.052197
268,35.644531,16.113281,53.222656,45.898438,-10.742188,1.056103
269,47.363281,13.671875,41.992188,64.941406,6.835938,1.060010
270,55.664062,10.253906,35.644531,77.148438,-11.230469,1.063916
271,67.382812,6.835938,31.250000,88.867188,-48.339844,1.067822
272,74.218750,6.347656,41.015625,103.515625,-37.109375,1.071728
273,87.890625,12.207031,59.082031,106.933594,8.789062,1.075635
274,97.167969,12.207031,50.292969,110.839844,13.671875,1.079541
275,93.750000,3.417969,28.808594,105.957031,9.765625,1.083447
276,99.609375,9.765625,26.855469,101.074219,10.253906,1.080447
277,104.492188,15.136719,42.968750,102.050781,16.113281,1.084353
278,109.375000,11.230469,26.367188,102.539062,-8.300781,1.088259
279,116.210938,16.113281,20.996094,96.191406,-10.742188,1.092166
280,116.699219,19.042969,48.828125,95.214844,6.835938,1.096072
281,103.515625,19.531250,58.593750,100.585938,8.300781,1.099978
282,104.003906,19.042969,57.128906,103.027344,23.437500,1.103884
283,112.792969,23.925781,49.804688,107.421875,-1.953125,1.107791
284,109.863281,19.531250,52.734375,112.304688,15.625000,1.111697
285,99.609375,9.765625,56.152344,121.093750,23.925781,1.115603
286,108.886719,8.300781,43.457031,111.816406,-3.417969,1.119509
287,110.351562,13.183594,48.828125,97.167969,3.906250,1.123416
288,95.703125,16.113281,52.734375,98.632812,6.835938,1.140487
289,96.191406,15.625000,37.597656,101.074219,14.648438,1.144393
290,102.050781,16.113281,55.175781,104.003906,1.953125,1.148300
291,100.097656,22.949219,72.265625,108.886719,27.343750,1.152206
292,97.167969,22.460938,62.011719,92.773438,68.359375,1.156112
293,87.402344,10.742188,54.687500,83.984375,74.218750,1.160018
294,84.472656,10.253906,28.808594,94.726562,26.367188,1.163925
295,87.890625,17.578125,34.667969,83.007812,-15.136719,1.167831
296,84.472656,20.019531,66.406250,58.593750,-7.812500,1.171737
297,83.007812,25.390625,67.382812,61.523438,11.230469,1.175643
298,82.519531,28.808594,66.406250,75.195312,21.972656,1.179550
299,76.171875,27.343750,57.128906,75.195312,10.253906,1.183456
300,71.289062,24.414062,59.570312,77.148438,0.976562,1.180333
301,83.007812,26.367188,47.851562,90.332031,-7.324219,1.184239
302,88.378906,27.343750,37.597656,81.542969,11.230469,1.188146
303,84.472656,22.460938,39.062500,80.566406,21.972656,1.192052
304,82.031250,20.996094,32.714844,81.054688,31.250000,1.195958
305,64.941406,17.578125,42.480469,50.292969,57.617188,1.199864
306,57.128906,17.578125,56.640625,43.945312,42.968750,1.203771
307,64.941406,14.160156,52.734375,50.781250,6.347656,1.207677
308,64.941406,18.554688,51.757812,41.503906,19.531250,1.211583
309,64.941406,31.250000,51.757812,42.968750,-7.324219,1.215489
310,65.917969,33.691406,38.085938,53.222656,-52.246094,1.219396
311,54.687500,27.343750,40.527344,56.152344,-24.414062,1.223302
312,56.152344,26.855469,29.785156,60.546875,-18.554688,1.220179
313,59.082031,30.273438,30.273438,52.246094,-6.347656,1.224085
314,36.621094,24.902344,48.828125,49.804688,-9.765625,1.227991
315,31.250000,17.578125,51.269531,46.386719,10.742188,1.231897
316,28.808594,19.042969,42.968750,46.875000,31.738281,1.235804
317,26.855469,20.019531,44.433594,51.757812,22.460938,1.239710
318,34.179688,15.625000,43.945312,45.898438,43.945312,1.243616
319,37.597656,20.996094,32.714844,58.105469,35.644531,1.247522
320,43.457031,26.855469,19.042969,51.269531,19.042969,1.251429
321,43.945312,27.832031,17.089844,50.781250,10.742188,1.255335
322,45.898438,32.226562,40.039062,62.011719,18.066406,1.259241
323,54.687500,31.738281,32.226562,53.710938,62.988281,1.263147
324,53.710938,25.878906,24.414062,50.781250,56.152344,1.280219
325,34.667969,17.578125,36.621094,52.734375,2.441406,1.284125
326,26.855469,20.019531,43.945312,46.386719,-5.859375,1.288032
327,34.667969,31.738281,46.386719,43.457031,-1.464844,1.291938
328,40.527344,27.832031,41.503906,45.410156,29.785156,1.295844
329,44.433594,18.554688,22.949219,54.199219,63.964844,1.299750
330,44.433594,20.996094,22.949219,48.339844,41.015625,1.303657
331,44.921875,31.250000,29.785156,56.152344,5.859375,1.307563
332,45.410156,33.203125,24.902344,56.152344,20.996094,1.311469
333,40.039062,26.367188,28.320312,37.597656,9.765625,1.315375
334,38.574219,25.878906,20.507812,37.597656,-20.996094,1.319282
335,41.015625,31.738281,17.089844,46.386719,-10.253906,1.323188
336,30.761719,35.644531,24.902344,42.968750,8.300781,1.320399
337,23.437500,32.226562,39.550781,20.507812,-2.929688,1.324305
338,20.507812,29.296875,54.687500,19.042969,7.812500,1.328211
339,20.019531,27.832031,41.015625,24.414062,21.972656,1.332118
340,24.414062,24.902344,31.250000,21.484375,-7.812500,1.336024
341,29.785156,26.367188,38.085938,28.808594,-4.394531,1.339930
342,29.785156,26.367188,14.160156,31.250000,-2.441406,1.343836
343,21.484375,25.878906,20.507812,44.433594,-14.160156,1.347743
344,29.785156,31.250000,43.457031,25.878906,-18.066406,1.351649
345,32.714844,39.062500,29.296875,11.230469,-33.691406,1.355555
346,20.996094,35.644531,19.042969,20.019531,-24.414062,1.359461
347,20.996094,29.296875,8.789062,9.765625,12.207031,1.363368
348,20.996094,32.226562,2.929688,10.742188,-0.976562,1.360506
349,17.578125,37.109375,6.835938,22.460938,-20.507812,1.364412
350,19.042969,36.621094,19.531250,29.785156,-27.832031,1.368319
351,12.695312,29.785156,39.062500,23.925781,6.835938,1.372225
352,9.765625,23.437500,37.109375,19.042969,46.875000,1.376131
353,8.300781,23.437500,41.503906,24.414062,60.058594,1.380037
354,13.671875,28.320312,41.015625,21.484375,56.152344,1.383944
355,15.625000,29.296875,22.949219,20.507812,13.183594,1.387850
356,13.671875,21.484375,11.230469,16.601562,11.718750,1.391756
357,17.578125,28.808594,22.949219,6.835938,18.554688,1.395662
358,19.042969,38.574219,26.855469,10.253906,14.648438,1.399569
359,18.066406,38.574219,20.507812,20.019531,31.250000,1.403475
360,18.554688,38.085938,23.925781,28.320312,19.042969,1.420534
361,24.414062,34.179688,31.738281,33.203125,-1.953125,1.424441
362,23.925781,26.367188,31.738281,24.902344,-7.812500,1.428347
363,20.019531,26.367188,26.855469,28.320312,14.648438,1.432253
364,13.183594,28.808594,36.132812,48.339844,10.253906,1.436159
365,4.882812,21.972656,25.390625,31.250000,-13.671875,1.440066
366,9.277344,24.414062,13.671875,4.394531,3.906250,1.443972
367,12.207031,38.085938,19.531250,25.878906,29.296875,1.447878
368,6.835938,39.062500,19.531250,30.273438,46.875000,1.451784
369,15.136719,28.320312,20.507812,17.089844,9.277344,1.455691
370,23.437500,28.320312,25.390625,28.320312,-0.976562,1.459597
371,22.460938,34.667969,27.343750,37.597656,16.113281,1.463503
372,36.621094,38.574219,20.996094,46.875000,39.062500,1.460490
373,34.179688,35.156250,13.183594,51.269531,48.828125,1.464396
374,23.925781,29.296875,16.113281,44.433594,48.828125,1.468302
375,23.437500,24.414062,21.484375,28.320312,29.785156,1.472209
376,15.625000,22.949219,27.343750,17.089844,39.062500,1.476115
377,11.230469,26.367188,32.226562,7.324219,101.562500,1.480021
378,12.695312,27.343750,21.972656,19.531250,68.359375,1.483927
379,13.183594,29.785156,12.695312,22.460938,1.464844,1.487834
380,17.578125,31.250000,15.625000,10.253906,26.367188,1.491740
381,19.531250,30.273438,19.042969,16.601562,12.695312,1.495646
382,20.019531,34.179688,20.507812,23.925781,-9.277344,1.499552
383,20.507812,36.132812,5.371094,29.296875,45.410156,1.503459
384,18.066406,26.855469,16.601562,29.296875,64.941406,1.500115
385,20.507812,25.390625,25.878906,21.972656,43.457031,1.504021
386,29.296875,32.714844,15.625000,21.972656,10.742188,1.507927
387,25.878906,28.320312,15.625000,18.554688,-27.343750,1.511833
388,24.414062,25.878906,-2.441406,27.832031,-29.296875,1.515740
389,29.296875,34.179688,-5.859375,33.203125,-2.441406,1.519646
390,26.367188,32.226562,30.273438,21.484375,5.371094,1.523552
391,28.320312,30.273438,41.992188,25.390625,6.347656,1.527458
392,29.296875,33.203125,27.832031,28.808594,19.042969,1.531365
393,26.367188,26.367188,26.855469,26.367188,-5.371094,1.535271
394,26.855469,24.414062,41.992188,23.925781,-67.871094,1.539177
395,21.972656,25.390625,32.714844,22.460938,-69.335938,1.543083
396,27.343750,31.250000,-5.859375,25.390625,-32.714844,1.559994
397,34.179688,33.203125,2.441406,20.019531,-13.671875,1.563901
398,35.644531,22.460938,36.132812,31.738281,-12.207031,1.567807
399,28.808594,23.437500,38.085938,27.832031,-29.785156,1.571713
400,21.484375,36.621094,45.410156,29.785156,-17.578125,1.575619
401,24.902344,31.738281,34.179688,32.714844,-9.765625,1.579526
402,25.390625,27.343750,26.367188,21.972656,-31.738281,1.583432
403,33.203125,36.621094,35.156250,41.015625,-28.320312,1.587338
404,28.808594,41.992188,14.648438,46.386719,-31.738281,1.591244
405,10.742188,36.621094,6.835938,26.855469,-24.902344,1.595151
406,5.371094,22.460938,28.320312,17.089844,-13.671875,1.599057
407,10.742188,18.554688,41.992188,18.066406,-20.019531,1.602963
408,12.207031,26.855469,40.527344,20.507812,20.507812,1.600494
409,13.183594,27.343750,14.160156,26.855469,52.246094,1.604400
410,22.949219,27.343750,2.441406,44.921875,29.785156,1.608306
411,29.785156,23.925781,22.949219,37.597656,13.671875,1.612213
412,17.089844,22.460938,11.230469,8.789062,22.460938,1.616119
413,9.765625,28.320312,24.902344,15.136719,19.531250,1.620025
414,13.183594,21.972656,43.945312,20.996094,18.066406,1.623931
415,13.671875,19.042969,26.855469,16.113281,12.695312,1.627838
416,14.160156,25.390625,18.066406,16.113281,6.835938,1.631744
417,18.066406,27.832031,14.648438,12.695312,-5.371094,1.635650
418,12.207031,27.343750,18.066406,14.648438,12.695312,1.639556
419,17.578125,26.367188,29.785156,24.414062,27.343750,1.643463
420,23.925781,28.808594,16.601562,31.250000,37.109375,1.639977
421,22.949219,31.250000,3.417969,39.550781,51.269531,1.643883
422,17.578125,30.273438,26.367188,36.132812,26.855469,1.647789
423,14.160156,27.832031,36.132812,30.761719,20.507812,1.651695
424,17.578125,26.367188,28.320312,28.320312,-7.324219,1.655602
425,16.601562,32.226562,27.343750,20.996094,-38.574219,1.659508
426,20.019531,31.738281,37.109375,13.671875,-27.832031,1.663414
